date,location,rainfall,discharge,r_d_n-0,r_d_n-1,r_d_n-2,r_d_n-3,r_d_n-4,r_d_n-5,d_d_n+0,d_d_n+1,d_d_n+2,d_d_n+3,d_d_n+4,d_d_n+5,days_since_rain,month,season_str,season_int,target
03/12/2022,Chinnor,0.09,0,0.09,0.39,0.5400000000000036,0.6199999999999947,0.75,0.8499999999999964,0,0,0,0,0,0,0,12,Winter,4,0
04/12/2022,Chinnor,0.31,0,0.31,0.39999999999999997,0.7000000000000035,0.8499999999999946,0.93,1.0599999999999965,0,0,0,0,0,0,0,12,Winter,4,0
05/12/2022,Chinnor,0.64,0,0.64,0.95,1.0400000000000036,1.3399999999999945,1.49,1.5699999999999965,0,0,0,0,0,0,0,12,Winter,4,0
06/12/2022,Chinnor,0,0,0,0.64,0.9500000000000036,1.0399999999999947,1.34,1.4899999999999964,0,0,0,0,0,0,1,12,Winter,4,0
07/12/2022,Chinnor,0.04,0,0.04,0.04,0.6800000000000036,0.9899999999999947,1.08,1.3799999999999966,0,0,0,0,0,0,0,12,Winter,4,0
08/12/2022,Chinnor,0.09,0,0.09,0.13,0.13000000000000356,0.7699999999999947,1.08,1.1699999999999964,0,0,0,0,0,0,0,12,Winter,4,0
09/12/2022,Chinnor,0.01,0,0.01,0.1,0.14000000000000357,0.13999999999999468,0.78,1.0899999999999963,0,0,0,0,0,0,0,12,Winter,4,0
10/12/2022,Chinnor,0.08,0,0.08,0.09,0.18000000000000355,0.21999999999999467,0.22,0.8599999999999964,0,0,0,0,0,0,0,12,Winter,4,0
11/12/2022,Chinnor,2.12,0,2.12,2.2,2.2100000000000035,2.299999999999995,2.3400000000000003,2.3399999999999963,0,0,0,0,0,0,0,12,Winter,4,0
12/12/2022,Chinnor,0.01,0,0.01,2.13,2.2100000000000035,2.219999999999995,2.31,2.349999999999996,0,0,0,0,0,0,0,12,Winter,4,0
13/12/2022,Chinnor,0,0,0,0.01,2.1300000000000034,2.2099999999999946,2.22,2.309999999999996,0,0,0,0,0,0,1,12,Winter,4,0
14/12/2022,Chinnor,0,0,0,0,0.010000000000003553,2.1299999999999946,2.21,2.219999999999996,0,0,0,0,0,0,2,12,Winter,4,0
15/12/2022,Chinnor,0,0,0,0,0,0.01,2.13,2.209999999999996,0,0,0,0,0,0,3,12,Winter,4,0
16/12/2022,Chinnor,0.01,0,0.01,0.01,0.010000000000003553,0.01,0.02,2.139999999999996,0,0,0,0,0,0,0,12,Winter,4,0
17/12/2022,Chinnor,0.06,0,0.06,0.07,0.07,0.07,0.07,0.08,0,0,0,0,0,0,0,12,Winter,4,0
18/12/2022,Chinnor,10.8,0,10.8,10.860000000000001,10.870000000000005,10.869999999999996,10.870000000000001,10.869999999999997,0,0,0,0,0,0,0,12,Winter,4,0
19/12/2022,Chinnor,9.35,0,9.35,20.15,20.210000000000004,20.219999999999995,20.22,20.22,0,0,0,0,0,0,0,12,Winter,4,0
20/12/2022,Chinnor,0.1,0,0.1,9.45,20.250000000000007,20.309999999999995,20.32,20.319999999999997,0,0,0,0,0,0,0,12,Winter,4,0
21/12/2022,Chinnor,0.92,0,0.92,1.02,10.370000000000003,21.169999999999995,21.23,21.24,0,0,0,0,0,0,0,12,Winter,4,0
22/12/2022,Chinnor,8.58,0,8.58,9.5,9.600000000000003,18.949999999999996,29.75,29.809999999999995,0,0,0,0,0,0,0,12,Winter,4,0
23/12/2022,Chinnor,3.29,0,3.29,11.870000000000001,12.790000000000003,12.889999999999993,22.24,33.04,0,0,0,0,0,0,0,12,Winter,4,0
24/12/2022,Chinnor,0.09,0,0.09,3.38,11.960000000000004,12.879999999999995,12.98,22.329999999999995,0,0,0,0,0,0,0,12,Winter,4,0
25/12/2022,Chinnor,5.29,0,5.29,5.38,8.670000000000003,17.249999999999993,18.17,18.269999999999996,0,0,0,0,0,0,0,12,Winter,4,0
26/12/2022,Chinnor,0.08,0,0.08,5.37,5.4600000000000035,8.749999999999995,17.33,18.249999999999993,0,0,0,0,0,0,0,12,Winter,4,0
27/12/2022,Chinnor,4.72,0,4.72,4.8,10.090000000000003,10.179999999999994,13.469999999999999,22.049999999999997,0,0,0,0,0,0,0,12,Winter,4,0
28/12/2022,Chinnor,4.54,0,4.54,9.26,9.340000000000003,14.629999999999995,14.72,18.009999999999998,0,0,0,0,0,0,0,12,Winter,4,0
29/12/2022,Chinnor,1.28,0,1.28,5.82,10.540000000000003,10.619999999999996,15.909999999999998,15.999999999999996,0,0,0,0,0,0,0,12,Winter,4,0
30/12/2022,Chinnor,7.14,0,7.14,8.42,12.960000000000004,17.679999999999996,17.759999999999998,23.049999999999997,0,0,0,0,0,0,0,12,Winter,4,0
31/12/2022,Chinnor,11.32,0,11.32,18.46,19.740000000000006,24.279999999999994,29,29.08,0,0,0,0,0,0,0,12,Winter,4,0
01/01/2023,Chinnor,5.07,0,5.07,16.39,23.530000000000005,24.809999999999995,29.35,34.07,0,0,0,0,0,0,0,1,Winter,4,0
02/01/2023,Chinnor,0.83,0,0.83,5.9,17.220000000000002,24.359999999999996,25.64,30.179999999999996,0,0,0,0,0,0,0,1,Winter,4,0
03/01/2023,Chinnor,5.39,0,5.39,6.22,11.290000000000003,22.609999999999996,29.75,31.029999999999998,0,0,0,0,0,0,0,1,Winter,4,0
04/01/2023,Chinnor,0.08,0,0.08,5.47,6.300000000000003,11.369999999999994,22.689999999999998,29.829999999999995,0,0,0,0,0,0,0,1,Winter,4,0
05/01/2023,Chinnor,1.2,0,1.2,1.28,6.6700000000000035,7.499999999999995,12.57,23.889999999999997,0,0,0,0,0,0,0,1,Winter,4,0
06/01/2023,Chinnor,1.91,0,1.91,3.11,3.1900000000000035,8.579999999999995,9.41,14.479999999999997,0,0,0,0,0,0,0,1,Winter,4,0
07/01/2023,Chinnor,4.73,0,4.73,6.640000000000001,7.840000000000003,7.9199999999999955,13.31,14.139999999999997,0,0,0,0,0,0,0,1,Winter,4,0
08/01/2023,Chinnor,6.64,0,6.64,11.370000000000001,13.280000000000003,14.479999999999995,14.56,19.949999999999996,0,0,0,0,0,0,0,1,Winter,4,0
09/01/2023,Chinnor,3.34,0,3.34,9.98,14.710000000000003,16.619999999999997,17.82,17.899999999999995,0,0,0,0,0,0,0,1,Winter,4,0
10/01/2023,Chinnor,5.65,0,5.65,8.99,15.630000000000003,20.359999999999996,22.270000000000003,23.47,0,0,0,0,0,0,0,1,Winter,4,0
11/01/2023,Chinnor,14.1,0,14.1,19.75,23.090000000000003,29.729999999999997,34.46,36.37,0,0,0,0,0,0,0,1,Winter,4,0
12/01/2023,Chinnor,2.07,0,2.07,16.169999999999998,21.82,25.159999999999993,31.8,36.529999999999994,0,0,0,0,0,0,0,1,Winter,4,0
13/01/2023,Chinnor,10.19,0,10.19,12.26,26.360000000000003,32.00999999999999,35.35,41.989999999999995,0,0,0,0,0,0,0,1,Winter,4,0
14/01/2023,Chinnor,2.48,0,2.48,12.67,14.740000000000002,28.839999999999996,34.49,37.83,0,0,0,0,0,0,0,1,Winter,4,0
15/01/2023,Chinnor,2.56,0,2.56,5.04,15.23,17.299999999999994,31.400000000000002,37.04999999999999,0,0,0,0,0,0,0,1,Winter,4,0
16/01/2023,Chinnor,0.35,0,0.35,2.91,5.3900000000000015,15.579999999999995,17.65,31.749999999999993,0,0,0,0,0,0,0,1,Winter,4,0
17/01/2023,Chinnor,0.01,0,0.01,0.36,2.9200000000000017,5.399999999999995,15.59,17.659999999999997,0,0,0,0,0,0,0,1,Winter,4,0
18/01/2023,Chinnor,0.12,0,0.12,0.13,0.48000000000000176,3.0399999999999947,5.52,15.709999999999996,0,0,0,0,0,0,0,1,Winter,4,0
19/01/2023,Chinnor,0.1,0,0.1,0.22,0.23000000000000176,0.5799999999999946,3.14,5.6199999999999966,0,0,0,0,0,0,0,1,Winter,4,0
20/01/2023,Chinnor,0.01,0,0.01,0.11,0.23000000000000176,0.23999999999999466,0.59,3.1499999999999964,0,0,0,0,0,0,0,1,Winter,4,0
21/01/2023,Chinnor,0.04,0,0.04,0.05,0.1500000000000018,0.2699999999999947,0.28,0.6299999999999965,0,0,0,0,0,0,0,1,Winter,4,0
22/01/2023,Chinnor,0.06,0,0.06,0.1,0.11000000000000178,0.20999999999999466,0.32999999999999996,0.3399999999999964,0,0,0,0,0,0,0,1,Winter,4,0
23/01/2023,Chinnor,0.07,0,0.07,0.13,0.1700000000000018,0.17999999999999466,0.28,0.39999999999999647,0,0,0,0,0,0,0,1,Winter,4,0
24/01/2023,Chinnor,0.05,0,0.05,0.12000000000000001,0.18000000000000177,0.21999999999999467,0.23000000000000004,0.32999999999999646,0,0,0,0,0,0,0,1,Winter,4,0
25/01/2023,Chinnor,1.82,0,1.82,1.87,1.9400000000000017,1.9999999999999947,2.04,2.0499999999999967,0,0,0,0,0,0,0,1,Winter,4,0
26/01/2023,Chinnor,0.21,0,0.21,2.0300000000000002,2.080000000000002,2.1499999999999946,2.21,2.2499999999999964,0,0,0,0,0,0,0,1,Winter,4,0
27/01/2023,Chinnor,0.01,0,0.01,0.22,2.0400000000000023,2.089999999999995,2.16,2.2199999999999966,0,0,0,0,0,0,0,1,Winter,4,0
28/01/2023,Chinnor,0,0,0,0.01,0.22000000000000178,2.0399999999999947,2.0900000000000003,2.1599999999999966,0,0,0,0,0,0,1,1,Winter,4,0
29/01/2023,Chinnor,0.03,0,0.03,0.03,0.04,0.24999999999999467,2.07,2.119999999999996,0,0,0,0,0,0,0,1,Winter,4,0
30/01/2023,Chinnor,0.01,0,0.01,0.04,0.04,0.049999999999994674,0.26,2.0799999999999965,0,0,0,0,0,0,0,1,Winter,4,0
31/01/2023,Chinnor,0,0,0,0.01,0.04,0.04,0.05,0.25999999999999646,0,0,0,0,0,0,1,1,Winter,4,0
01/02/2023,Chinnor,0,0,0,0,0.010000000000001777,0.04,0.04,0.05,0,0,0,0,0,0,2,2,Winter,4,0
02/02/2023,Chinnor,0,0,0,0,0,0.01,0.04,0.04,0,0,0,0,0,0,3,2,Winter,4,0
03/02/2023,Chinnor,0,0,0,0,0,0,0.01,0.04,0,0,0,0,0,0,4,2,Winter,4,0
04/02/2023,Chinnor,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,5,2,Winter,4,0
05/02/2023,Chinnor,0.02,0,0.02,0.02,0.020000000000001777,0.02,0.02,0.019999999999996448,0,0,0,0,0,0,0,2,Winter,4,0
06/02/2023,Chinnor,0,0,0,0.02,0.020000000000001777,0.02,0.02,0.019999999999996448,0,0,0,0,0,0,1,2,Winter,4,0
07/02/2023,Chinnor,0.02,0,0.02,0.02,0.04,0.04,0.04,0.04,0,0,0,0,0,0,0,2,Winter,4,0
08/02/2023,Chinnor,0.03,0,0.03,0.05,0.05,0.07,0.07,0.07,0,0,0,0,0,0,0,2,Winter,4,0
09/02/2023,Chinnor,0,0,0,0.03,0.05,0.05,0.07,0.07,0,0,0,0,0,0,1,2,Winter,4,0
10/02/2023,Chinnor,0,0,0,0,0.030000000000001775,0.049999999999994674,0.049999999999999996,0.07,0,0,0,0,0,0,2,2,Winter,4,0
11/02/2023,Chinnor,0,0,0,0,0,0.03,0.05,0.05,0,0,0,0,0,0,3,2,Winter,4,0
12/02/2023,Chinnor,0,0,0,0,0,0,0.03,0.05,0,0,0,0,0,0,4,2,Winter,4,0
13/02/2023,Chinnor,0.12,0,0.12,0.12,0.12000000000000177,0.11999999999999467,0.12,0.14999999999999644,0,0,0,0,0,0,0,2,Winter,4,0
14/02/2023,Chinnor,0.06,0,0.06,0.18,0.18000000000000177,0.17999999999999466,0.18,0.17999999999999644,0,0,0,0,0,0,0,2,Winter,4,0
15/02/2023,Chinnor,0.47,0,0.47,0.53,0.6500000000000017,0.6499999999999946,0.6499999999999999,0.6499999999999964,0,0,0,0,0,0,0,2,Winter,4,0
16/02/2023,Chinnor,0.19,0,0.19,0.6599999999999999,0.7200000000000017,0.8399999999999946,0.84,0.8399999999999964,0,0,0,0,0,0,0,2,Winter,4,0
17/02/2023,Chinnor,0.05,0,0.05,0.24,0.7100000000000017,0.7699999999999947,0.89,0.8899999999999965,0,0,0,0,0,0,0,2,Winter,4,0
18/02/2023,Chinnor,0.02,0,0.02,0.07,0.2600000000000018,0.7299999999999945,0.7899999999999999,0.9099999999999964,0,0,0,0,0,0,0,2,Winter,4,0
19/02/2023,Chinnor,0,0,0,0.02,0.07,0.2599999999999947,0.73,0.7899999999999964,0,0,0,0,0,0,1,2,Winter,4,0
20/02/2023,Chinnor,0.03,0,0.03,0.03,0.05,0.1,0.29,0.7599999999999965,0,0,0,0,0,0,0,2,Winter,4,0
21/02/2023,Chinnor,1.95,0,1.95,1.98,1.9800000000000018,1.9999999999999947,2.05,2.239999999999996,0,0,0,0,0,0,0,2,Winter,4,0
22/02/2023,Chinnor,1.26,0,1.26,3.21,3.240000000000002,3.239999999999995,3.26,3.3099999999999965,0,0,0,0,0,0,0,2,Winter,4,0
23/02/2023,Chinnor,0.13,0,0.13,1.3900000000000001,3.340000000000002,3.3699999999999948,3.37,3.389999999999996,0,0,0,0,0,0,0,2,Winter,4,0
24/02/2023,Chinnor,0.36,0,0.36,0.49,1.7500000000000018,3.699999999999995,3.73,3.729999999999997,0,0,0,0,0,0,0,2,Winter,4,0
25/02/2023,Chinnor,0.06,0,0.06,0.42,0.5500000000000018,1.8099999999999947,3.7600000000000002,3.7899999999999965,0,0,0,0,0,0,0,2,Winter,4,0
26/02/2023,Chinnor,0.19,0,0.19,0.25,0.6100000000000018,0.7399999999999947,2,3.9499999999999966,0,0,0,0,0,0,0,2,Winter,4,0
27/02/2023,Chinnor,0.09,0,0.09,0.28,0.34000000000000175,0.6999999999999946,0.83,2.0899999999999963,0,0,0,0,0,0,0,2,Winter,4,0
28/02/2023,Chinnor,0.43,0,0.43,0.52,0.7100000000000017,0.7699999999999947,1.13,1.2599999999999965,0,0,0,0,0,0,0,2,Winter,4,0
01/03/2023,Chinnor,0.39,0,0.39,0.8200000000000001,0.9100000000000019,1.0999999999999948,1.1600000000000001,1.5199999999999965,0,0,0,0,0,0,0,3,Spring,1,0
02/03/2023,Chinnor,0,0,0,0.38999999999999996,0.8200000000000018,0.9099999999999947,1.1,1.1599999999999966,0,0,0,0,0,0,1,3,Spring,1,0
03/03/2023,Chinnor,0,0,0,0,0.39000000000000185,0.8199999999999947,0.91,1.0999999999999965,0,0,0,0,0,0,2,3,Spring,1,0
04/03/2023,Chinnor,0,0,0,0,0,0.3899999999999947,0.8200000000000001,0.9099999999999965,0,0,0,0,0,0,3,3,Spring,1,0
05/03/2023,Chinnor,0.29,0,0.29,0.2899999999999999,0.2900000000000018,0.28999999999999465,0.6799999999999999,1.1099999999999965,0,0,0,0,0,0,0,3,Spring,1,0
06/03/2023,Chinnor,4.9,0,4.9,5.19,5.190000000000002,5.189999999999995,5.19,5.5799999999999965,0,0,0,0,0,0,0,3,Spring,1,0
07/03/2023,Chinnor,2.18,0,2.18,7.08,7.370000000000003,7.369999999999996,7.370000000000001,7.369999999999997,0,0,0,0,0,0,0,3,Spring,1,0
08/03/2023,Chinnor,8.82,0,8.82,11,15.900000000000002,16.189999999999998,16.19,16.189999999999998,0,0,0,0,0,0,0,3,Spring,1,0
09/03/2023,Chinnor,17.77,0,17.77,26.59,28.770000000000003,33.669999999999995,33.96,33.959999999999994,0,0,0,0,0,0,0,3,Spring,1,0
10/03/2023,Chinnor,0.47,0,0.47,18.24,27.06,29.23999999999999,34.14,34.43,0,0,0,0,0,0,0,3,Spring,1,0
11/03/2023,Chinnor,1.4,0,1.4,1.8699999999999999,19.64,28.459999999999994,30.64,35.54,0,0,0,0,0,0,0,3,Spring,1,0
12/03/2023,Chinnor,2.95,0,2.95,4.35,4.82,22.589999999999993,31.41,33.589999999999996,0,0,0,0,0,0,0,3,Spring,1,0
13/03/2023,Chinnor,3.97,0,3.97,6.92,8.32,8.789999999999994,26.56,35.379999999999995,0,0,0,0,0,0,0,3,Spring,1,0
14/03/2023,Chinnor,1.11,0,1.11,5.08,8.030000000000001,9.429999999999993,9.9,27.669999999999998,0,0,0,0,0,0,0,3,Spring,1,0
15/03/2023,Chinnor,4.89,0,4.89,6,9.969999999999999,12.919999999999995,14.32,14.789999999999996,0,0,0,0,0,0,0,3,Spring,1,0
16/03/2023,Chinnor,0.23,0,0.23,5.119999999999999,6.2299999999999995,10.199999999999992,13.15,14.549999999999995,0,0,0,0,0,0,0,3,Spring,1,0
17/03/2023,Chinnor,3.3,0,3.3,3.529999999999999,8.42,9.529999999999992,13.5,16.449999999999996,0,0,0,0,0,0,0,3,Spring,1,0
18/03/2023,Chinnor,6.16,0,6.16,9.459999999999999,9.690000000000001,14.579999999999993,15.69,19.659999999999997,0,0,0,0,0,0,0,3,Spring,1,0
19/03/2023,Chinnor,0.01,0,0.01,6.169999999999999,9.47,9.699999999999994,14.59,15.699999999999996,0,0,0,0,0,0,0,3,Spring,1,0
20/03/2023,Chinnor,2.24,0,2.24,2.249999999999999,8.41,11.709999999999994,11.94,16.83,0,0,0,0,0,0,0,3,Spring,1,0
21/03/2023,Chinnor,3.5,0,3.5,5.739999999999999,5.750000000000001,11.909999999999993,15.21,15.439999999999996,0,0,0,0,0,0,0,3,Spring,1,0
22/03/2023,Chinnor,8.53,0,8.53,12.029999999999998,14.27,14.279999999999992,20.439999999999998,23.739999999999995,0,0,0,0,0,0,0,3,Spring,1,0
23/03/2023,Chinnor,4.74,0,4.74,13.27,16.770000000000003,19.00999999999999,19.02,25.179999999999996,0,0,0,0,0,0,0,3,Spring,1,0
24/03/2023,Chinnor,2.95,0,2.95,7.69,16.220000000000002,19.71999999999999,21.959999999999997,21.969999999999995,0,0,0,0,0,0,0,3,Spring,1,0
25/03/2023,Chinnor,9.84,0,9.84,12.79,17.53,26.05999999999999,29.56,31.799999999999994,0,0,0,0,0,0,0,3,Spring,1,0
26/03/2023,Chinnor,0.79,0,0.79,10.629999999999999,13.580000000000002,18.319999999999993,26.849999999999998,30.349999999999994,0,0,0,0,0,0,0,3,Spring,1,0
27/03/2023,Chinnor,1.12,0,1.12,1.9100000000000001,11.750000000000004,14.699999999999994,19.44,27.969999999999995,0,0,0,0,0,0,0,3,Spring,1,0
28/03/2023,Chinnor,3.7,0,3.7,4.82,5.610000000000004,15.449999999999992,18.4,23.139999999999997,0,0,0,0,0,0,0,3,Spring,1,0
29/03/2023,Chinnor,3.07,0,3.07,6.77,7.890000000000004,8.679999999999993,18.52,21.469999999999995,0,0,0,0,0,0,0,3,Spring,1,0
30/03/2023,Chinnor,10.33,0,10.33,13.399999999999999,17.100000000000005,18.21999999999999,19.009999999999998,28.849999999999994,0,0,0,0,0,0,0,3,Spring,1,0
31/03/2023,Chinnor,13.9,0,13.9,24.23,27.300000000000004,30.999999999999993,32.120000000000005,32.91,0,0,0,0,0,0,0,3,Spring,1,0
01/04/2023,Chinnor,0.4,0,0.4,14.3,24.630000000000003,27.699999999999992,31.4,32.519999999999996,0,0,0,0,0,0,0,4,Spring,1,0
02/04/2023,Chinnor,0,0,0,0.4,14.300000000000004,24.629999999999992,27.7,31.399999999999995,0,0,0,0,0,0,1,4,Spring,1,0
03/04/2023,Chinnor,0,0,0,0,0.4000000000000036,14.299999999999994,24.63,27.699999999999996,0,0,0,0,0,0,2,4,Spring,1,0
04/04/2023,Chinnor,0,0,0,0,0,0.3999999999999929,14.3,24.629999999999995,0,0,0,0,0,0,3,4,Spring,1,0
05/04/2023,Chinnor,4.25,0,4.25,4.25,4.2500000000000036,4.249999999999993,4.65,18.549999999999997,0,0,0,0,0,0,0,4,Spring,1,0
06/04/2023,Chinnor,1.9,0,1.9,6.15,6.150000000000004,6.149999999999993,6.15,6.549999999999997,0,0,0,0,0,0,0,4,Spring,1,0
07/04/2023,Chinnor,0,0,0,1.9,6.150000000000004,6.149999999999993,6.15,6.149999999999997,0,0,0,0,0,0,1,4,Spring,1,0
08/04/2023,Chinnor,0.01,0,0.01,0.01,1.9100000000000035,6.159999999999993,6.16,6.159999999999997,0,0,0,0,0,0,0,4,Spring,1,0
09/04/2023,Chinnor,6.04,0,6.04,6.05,6.050000000000003,7.949999999999993,12.2,12.199999999999996,0,0,0,0,0,0,0,4,Spring,1,0
10/04/2023,Chinnor,4.71,0,4.71,10.75,10.760000000000003,10.759999999999994,12.66,16.909999999999997,0,0,0,0,0,0,0,4,Spring,1,0
11/04/2023,Chinnor,8.55,0,8.55,13.260000000000002,19.300000000000004,19.309999999999995,19.310000000000002,21.209999999999997,0,0,0,0,0,0,0,4,Spring,1,0
12/04/2023,Chinnor,5.57,0,5.57,14.120000000000001,18.830000000000005,24.869999999999994,24.880000000000003,24.88,0,0,0,0,0,0,0,4,Spring,1,0
13/04/2023,Chinnor,1.64,0,1.64,7.21,15.760000000000005,20.469999999999995,26.51,26.52,0,0,0,0,0,0,0,4,Spring,1,0
14/04/2023,Chinnor,8.08,0,8.08,9.719999999999999,15.290000000000004,23.839999999999996,28.55,34.589999999999996,0,0,0,0,0,0,0,4,Spring,1,0
15/04/2023,Chinnor,0.01,0,0.01,8.09,9.730000000000004,15.299999999999994,23.850000000000005,28.56,0,0,0,0,0,0,0,4,Spring,1,0
16/04/2023,Chinnor,0.5,0,0.5,0.51,8.590000000000003,10.229999999999993,15.8,24.349999999999998,0,0,0,0,0,0,0,4,Spring,1,0
17/04/2023,Chinnor,0.01,0,0.01,0.51,0.5200000000000036,8.599999999999993,10.24,15.809999999999997,0,0,0,0,0,0,0,4,Spring,1,0
18/04/2023,Chinnor,0,0,0,0.01,0.5100000000000036,0.5199999999999929,8.6,10.239999999999997,0,0,0,0,0,0,1,4,Spring,1,0
19/04/2023,Chinnor,0,0,0,0,0.010000000000003553,0.5099999999999929,0.52,8.599999999999996,0,0,0,0,0,0,2,4,Spring,1,0
20/04/2023,Chinnor,2.49,0,2.49,2.49,2.4900000000000038,2.499999999999993,3,3.0099999999999967,0,0,0,0,0,0,0,4,Spring,1,0
21/04/2023,Chinnor,1.04,0,1.04,3.5300000000000002,3.530000000000004,3.529999999999993,3.54,4.039999999999997,0,0,0,0,0,0,0,4,Spring,1,0
22/04/2023,Chinnor,0.54,0,0.54,1.58,4.070000000000004,4.069999999999993,4.07,4.0799999999999965,0,0,0,0,0,0,0,4,Spring,1,0
23/04/2023,Chinnor,5.27,0,5.27,5.81,6.850000000000003,9.339999999999993,9.34,9.339999999999996,0,0,0,0,0,0,0,4,Spring,1,0
24/04/2023,Chinnor,6.16,0,6.16,11.43,11.970000000000002,13.009999999999993,15.5,15.499999999999996,0,0,0,0,0,0,0,4,Spring,1,0
25/04/2023,Chinnor,0.01,0,0.01,6.17,11.440000000000005,11.979999999999992,13.02,15.509999999999996,0,0,0,0,0,0,0,4,Spring,1,0
26/04/2023,Chinnor,0.01,0,0.01,0.02,6.180000000000003,11.449999999999992,11.99,13.029999999999996,0,0,0,0,0,0,0,4,Spring,1,0
27/04/2023,Chinnor,9.16,0,9.16,9.17,9.180000000000003,15.339999999999993,20.61,21.149999999999995,0,0,0,0,0,0,0,4,Spring,1,0
28/04/2023,Chinnor,0.04,0,0.04,9.2,9.210000000000003,9.219999999999992,15.379999999999999,20.649999999999995,0,0,0,0,0,0,0,4,Spring,1,0
29/04/2023,Chinnor,0.01,0,0.01,0.05,9.210000000000004,9.219999999999994,9.23,15.389999999999997,0,0,0,0,0,0,0,4,Spring,1,0
30/04/2023,Chinnor,0.21,0,0.21,0.22,0.26000000000000356,9.419999999999993,9.43,9.439999999999996,0,0,0,0,0,0,0,4,Spring,1,0
01/05/2023,Chinnor,0.08,0,0.08,0.29,0.30000000000000354,0.33999999999999286,9.5,9.509999999999996,0,0,0,0,0,0,0,5,Spring,1,0
02/05/2023,Chinnor,0,0,0,0.08,0.29000000000000353,0.2999999999999929,0.33999999999999997,9.499999999999996,0,0,0,0,0,0,1,5,Spring,1,0
03/05/2023,Chinnor,0,0,0,0,0.08,0.2899999999999929,0.3,0.3399999999999964,0,0,0,0,0,0,2,5,Spring,1,0
04/05/2023,Chinnor,1.21,0,1.21,1.21,1.2100000000000035,1.289999999999993,1.5,1.5099999999999965,0,0,0,0,0,0,0,5,Spring,1,0
05/05/2023,Chinnor,2.53,0,2.53,3.7399999999999998,3.7400000000000033,3.7399999999999927,3.82,4.029999999999996,0,0,0,0,0,0,0,5,Spring,1,0
06/05/2023,Chinnor,12.15,0,12.15,14.68,15.890000000000004,15.889999999999993,15.89,15.969999999999995,0,0,0,0,0,0,0,5,Spring,1,0
07/05/2023,Chinnor,0.04,0,0.04,12.19,14.720000000000002,15.929999999999993,15.93,15.929999999999996,0,0,0,0,0,0,0,5,Spring,1,0
08/05/2023,Chinnor,14.54,0,14.54,14.579999999999998,26.730000000000004,29.25999999999999,30.47,30.469999999999995,0,0,0,0,0,0,0,5,Spring,1,0
09/05/2023,Chinnor,6.31,0,6.31,20.849999999999998,20.89,33.03999999999999,35.57,36.779999999999994,0,0,0,0,0,0,0,5,Spring,1,0
10/05/2023,Chinnor,3.02,0,3.02,9.33,23.87,23.90999999999999,36.059999999999995,38.589999999999996,0,0,0,0,0,0,0,5,Spring,1,0
11/05/2023,Chinnor,3.57,0,3.57,6.59,12.900000000000002,27.43999999999999,27.479999999999997,39.629999999999995,0,0,0,0,0,0,0,5,Spring,1,0
12/05/2023,Chinnor,0.56,0,0.56,4.13,7.150000000000004,13.459999999999992,28,28.039999999999996,0,0,0,0,0,0,0,5,Spring,1,0
13/05/2023,Chinnor,0,0,0,0.56,4.130000000000004,7.149999999999993,13.459999999999999,27.999999999999996,0,0,0,0,0,0,1,5,Spring,1,0
14/05/2023,Chinnor,0.48,0,0.48,0.48,1.0400000000000036,4.609999999999993,7.63,13.939999999999996,0,0,0,0,0,0,0,5,Spring,1,0
15/05/2023,Chinnor,0.29,0,0.29,0.77,0.7700000000000036,1.329999999999993,4.8999999999999995,7.919999999999996,0,0,0,0,0,0,0,5,Spring,1,0
16/05/2023,Chinnor,0,0,0,0.29,0.7700000000000036,0.7699999999999929,1.33,4.899999999999997,0,0,0,0,0,0,1,5,Spring,1,0
17/05/2023,Chinnor,0,0,0,0,0.29000000000000353,0.7699999999999929,0.77,1.3299999999999965,0,0,0,0,0,0,2,5,Spring,1,0
18/05/2023,Chinnor,0,0,0,0,0,0.2899999999999929,0.77,0.7699999999999965,0,0,0,0,0,0,3,5,Spring,1,0
19/05/2023,Chinnor,0.6,0,0.6,0.6,0.6000000000000035,0.5999999999999929,0.8899999999999999,1.3699999999999963,0,0,0,0,0,0,0,5,Spring,1,0
20/05/2023,Chinnor,0.01,0,0.01,0.61,0.6100000000000035,0.6099999999999929,0.6099999999999999,0.8999999999999964,0,0,0,0,0,0,0,5,Spring,1,0
21/05/2023,Chinnor,0,0,0,0.01,0.6100000000000035,0.6099999999999929,0.6099999999999999,0.6099999999999963,0,0,0,0,0,0,1,5,Spring,1,0
22/05/2023,Chinnor,0,0,0,0,0.010000000000003553,0.6099999999999929,0.6099999999999999,0.6099999999999963,0,0,0,0,0,0,2,5,Spring,1,0
23/05/2023,Chinnor,0,0,0,0,0,0.01,0.6099999999999999,0.6099999999999963,0,0,0,0,0,0,3,5,Spring,1,0
24/05/2023,Chinnor,0,0,0,0,0,0,0.01,0.6099999999999963,0,0,0,0,0,0,4,5,Spring,1,0
25/05/2023,Chinnor,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,5,5,Spring,1,0
26/05/2023,Chinnor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,Spring,1,0
27/05/2023,Chinnor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,Spring,1,0
28/05/2023,Chinnor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,Spring,1,0
